manufacturer,mpn,part_label,category,kind,observed_property,actuatable_property,feature_of_interest,vcc_min,vcc_max,logic_level,i_active_mA,i_idle_uA,iface,i2c_addr_default,i2c_addr_range,spi_max_mhz,uart_baud,sample_rate_max_hz,latency_ms,accuracy_pct,range_min,range_max,units,datasheet_url,product_url,offer_price,currency,lifecycle,notes,package_case,pin_count,temp_min_c,temp_max_c,clock_mhz
Yihui Xiong,,Grove OLED 128x96,actuator,display_oled,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Yihui Xiong,,Grove Temperature Sensor,sensor,sensor,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Dirk van Oosterbosch,,H-Bridge,actuator,motor_driver,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Ricky Ng-Adam fixed by FA,,hc-sr04,sensor,distance,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Richard Bruneau,,HC-SR04 Ultrasonic Distance Sensor,sensor,sensor,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,HEX_CONVERTER,power,regulator,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,HIH-4030,sensor,temp_humidity,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,HMC1041Z,sensor,magnetometer,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,HMC1051Z,sensor,magnetometer,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,HMC1052L,sensor,magnetometer,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,HMC5843,sensor,magnetometer,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,HMC5883L,sensor,magnetometer,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,HMC6042,sensor,magnetometer,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,HMC6343,sensor,magnetometer,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,HMC6352,sensor,magnetometer,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Martha Maldonado,,Humidity and Temperature Sensor RHT03,sensor,sensor,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
SparkFun,,Humidity Sensor - HIH-4030 Breakout,sensor,sensor,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/9569,,,,imported_from_fritzing,,,,,
wreutz,,Humidity Temperature Sensor SHT15,sensor,sensor,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/8257,,,,imported_from_fritzing,,,,,
Richard Bruneau fixed: f.althaus,,HX711 Weighing Sensor Module,sensor,generic,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,IMU3000,sensor,imu,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
SparkFun,,IMU Analog Combo Board - 5 Degrees of Freedom,sensor,imu,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/9268,,,,imported_from_fritzing,,,,,
Andre Knoerig,,IMU Digital Combo Board 6DOF,sensor,imu,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/10121,,,,imported_from_fritzing,,,,,
Texas Instruments,INA226,INA226 Current/Power Monitor,sensor,current,current|power,,circuit_power,2.7,5.5,,,,,I2C,,,,,,,,,,,,,,,Shunt-based current/power monitor,,,,,
Generic,,Infrared Flame Sensor Module,sensor,flame,flame_presence,,room_air,3.3,5.0,,,,,ADC|DIGITAL,,,,,,,,,,,,,,,Analog + digital comparator; typical Arduino module,,,,,
Lionel Michel,,Infrared Proximity Sensor,sensor,generic,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
fabian althaus,,Intel Edison Arduinobreakout,controller,controller,,,,,,,,,,,,,,,,,,,,,http://www.intel.com/edison,,,,imported_from_fritzing,,,,,
www.fritzing.org,,ITG-3200,sensor,gyro,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Jean-Claude Wippler,,JeeNode wireless microcontroller,controller,controller,,,,,,,,,,,,,,,,,,,,,http://jeelabs.net/projects/hardware/wiki/JeeNode,,,,imported_from_fritzing,,,,,
Carlos Hansen Mendoza,,KA78R05 Low Dropout Voltage Regulator,power,regulator,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,KENT_LCD_CONN,actuator,display_lcd,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,L298,actuator,motor_driver,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,L298_BRIDGE_DRIVER,actuator,motor_driver,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,LASSEN_IQ_GPS,sensor,gps,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,LCD-16X2,actuator,display_lcd,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,LCD_BACKLIGHT_PADS,actuator,display_lcd,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,LCD_CFAX,actuator,display_lcd,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Lionel Michel,,LCD screen,actuator,display_lcd,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Generic,,LDR Module (Photoresistor),sensor,light,illuminance,,room_air,,,,,,ADC,,,,,,,,,,,,,,,Analog divider output,,,,,,
f.althaus,,LED BadgerArray,actuator,led,,,,,,,,,,,,,,,,,,,,,https://learn.sparkfun.com/tutorials/badgerhack,,,,imported_from_fritzing,,,,,
www.fritzing.org,,LED_BARGRAPH_10,actuator,led,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Stefan Hermann,,LED Dot Matrix 18mm (0.7 INCH),actuator,led,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
SparkFun,,LED Matrix - Serial Interface - Red/Green/Blue,actuator,led,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/760,,,,imported_from_fritzing,,,,,
www.fritzing.org,,LED_RING,actuator,led,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,LEDs,actuator,led,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
SFE and Fritzing,,LED Tactile Button Breakout v10,actuator,led,,,,,,,,,,,,,,,,,,,,,https://www.sparkfun.com/products/10467,,,,imported_from_fritzing,,,,,
Fabian Althaus,,LilyPad Accelerometer ADXL335,controller,arduino,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/9267,,,,imported_from_fritzing,,,,,
f.althaus,,Lilypad Arduino Board,controller,controller,,,,,,,,,,,,,,,,,,,,,http://arduino.cc/en/Main/ArduinoBoardLilyPad,,,,imported_from_fritzing,,,,,
althaus,,LilyPad Arduino Simple Board,controller,controller,,,,,,,,,,,,,,,,,,,,,https://www.sparkfun.com/products/10274,,,,imported_from_fritzing,,,,,
althaus,,LilyPad Arduino USB,controller,controller,,,,,,,,,,,,,,,,,,,,,http://arduino.cc/en/Main/ArduinoBoardLilyPadUSB,,,,imported_from_fritzing,,,,,
Fabian Althaus,,Lilypad Battery Connect,controller,arduino,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/10083,,,,imported_from_fritzing,,,,,
Fabian Althaus,,LilyPad Button Board,controller,arduino,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/8776,,,,imported_from_fritzing,,,,,
Fabian Althaus,,LilyPad Buzzer,actuator,actuator,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/8463,,,,imported_from_fritzing,,,,,
f.althaus,,LilyPad Coin Cell Battery Holder,controller,arduino,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/10730,,,,imported_from_fritzing,,,,,
f.althaus,,LilyPad LED,controller,arduino,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/10081,,,,imported_from_fritzing,,,,,
f.althaus,,LilyPad Light Sensor,sensor,light,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/8464,,,,imported_from_fritzing,,,,,
f.althaus,,LilyPad LiPower,controller,arduino,,,,,,,,,,,,,,,,,,,,,https://www.sparkfun.com/products/11260,,,,imported_from_fritzing,,,,,
f.althaus,,Lilypad Power Supply,controller,arduino,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/11259,,,,imported_from_fritzing,,,,,
Fabian Althaus,,LilyPad Simple Power,controller,arduino,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/10085,,,,imported_from_fritzing,,,,,
Fabian Althaus,,LilyPad Slide Switch,controller,arduino,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/9350,,,,imported_from_fritzing,,,,,
Fabian Althaus,,LilyPad Temperature Sensor,sensor,sensor,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/8777,,,,imported_from_fritzing,,,,,
Fabian Althaus,,LilyPad Tri-Color LED,controller,arduino,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/8467,,,,imported_from_fritzing,,,,,
J.A. Korten - JKSOFT Educational,,Lilypad Vibe Motor,actuator,generic,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
f.althaus,,LilyPad XBee,controller,arduino,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/8937,,,,imported_from_fritzing,,,,,
Generic,,Limit Switch (Endstop),sensor,contact,mechanical_limit,,garage_door,,,,,,GPIO,,,,,,,,,,,,https://a.co/d/2GAOnEG,,,,,,,,,
www.fritzing.org,,LIPO-1000mAh,power,battery,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,LIPO-110mAh,power,battery,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,LIPO-2000mAh,power,battery,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,LIS302DL,sensor,accelerometer,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,LIS331,sensor,accelerometer,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,LIS3LV02DQ,sensor,accelerometer,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Stefan Hermann,,LM34 Temperature Sensor,sensor,sensor,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Stefan Hermann,,LM35 Temperature Sensor,sensor,sensor,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
SparkFun,,Logic Level Converter,power,regulator,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/8745,,,,imported_from_fritzing,,,,,
Lionel Michel,,Loudspeaker,actuator,buzzer,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
SparkFun,,LSM303 Breakout Board - Tilt-Compensated Compass,sensor,magnetometer,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/9810,,,,imported_from_fritzing,,,,,
www.fritzing.org,,Luxeon LED,sensor,light,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,LUXEON-REBEL,sensor,light,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Christopher Mann,,M5450 LED Driver,actuator,led,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,MAG3110,sensor,magnetometer,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,MAGJACK,sensor,magnetometer,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,MAGJACK-2,sensor,magnetometer,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,MAGJACK-POE,sensor,magnetometer,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,MAGNET,sensor,magnetometer,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,MAX1555 Lithium Charger IC,power,charger,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
SparkFun,,Max Power IR LED Kit,actuator,led,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/10732,,,,imported_from_fritzing,,,,,
www.fritzing.org,,MCP73831,power,charger,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,MICROCONTROLLER,controller,controller,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Lionel Michel,,Microphone,sensor,microphone,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Generic,,Micro Submersible Water Pump,actuator,pump,,fluid_flow,water_flow,3.0,5.0,,,,,POWER_SWITCHED_BY_RELAY,,,,,,,,,,,,,,,Drive via relay or MOSFET,,,,,
www.fritzing.org,,MMA7260,sensor,accelerometer,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,MMA7361,sensor,accelerometer,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
SFE and Fritzing,,Motor Driver 1A Dual TB6612FNG,actuator,motor_driver,,,,,,,,,,,,,,,,,,,,,https://www.sparkfun.com/products/9457,,,,imported_from_fritzing,,,,,
www.fritzing.org,,MPR121,sensor,touch,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
fabian althaus,,MPR121 Breakout,sensor,touch,,,,,,,,,,,,,,,,,,,,,https://www.sparkfun.com/products/9695,,,,imported_from_fritzing,,,,,
Andre van Ooijen,,MPX2010 pressure sensor,sensor,generic,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Andre van Ooijen - Old Grey mod,,MPX4250AP pressure sensor,sensor,generic,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,Nokia 6100 Color LCD,actuator,display_lcd,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
nail,,OMRON PCB Power Relay – G5LE,actuator,actuator,,,,,,,,,,,,,,,,,,,,,http://www.omron.com/ecb/products/pry/121/g5le.html,,,,imported_from_fritzing,,,,,
DUTTY,,Passive Buzzer 3.3–5V,actuator,buzzer,,acoustic_signal,alarm_device,3.3,5.0,,,,,GPIO,,,,,,,,,,,,,,,,,,,,
www.fritzing.org,,PHOTOCELL,sensor,light,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
,,Photocell (LDR),sensor,sensor,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
"Brett Walach,Fabian Althaus",,Photon,controller,particle,,,,,,,,,,,,,,,,,,,,,https://www.particle.io,,,,imported_from_fritzing,,,,,
www.fritzing.org,,PHOTOTRANSISTOR REFLECTIVE OBJECT SENSOR,sensor,generic,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Lionel Michel,,Piezo Speaker,actuator,buzzer,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Generic,HC-SR501,PIR Motion Sensor HC-SR501,sensor,motion,motion,,room_space,5.0,5.0,,,,GPIO,GPIO,,,,,,,,,,,,,,,Adjustable sensitivity/time,,,,,
Dean Cording fixed by FA,,PowerBoost 500 Charger,power,regulator,,,,,,,,,,,,,,,,,,,,,https://www.adafruit.com/products/1944,,,,imported_from_fritzing,,,,,
SFE and Fritzing,,Power Cell LiPo Charger/Booster,power,battery,,,,,,,,,,,,,,,,,,,,,https://www.sparkfun.com/products/11231,,,,imported_from_fritzing,,,,,
Atlas Scientific,,Pre-Assembled Female BNC,actuator,led,,,,,,,,,,,,,,,,,,,,,https://www.atlas-scientific.com/product_pages/components/bnc.html,,,,imported_from_fritzing,,,,,
SparkFun,,QuadStepper,actuator,actuator,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/10507,,,,imported_from_fritzing,,,,,
Fabian Althaus,,Raspberry Pi 2,controller,rpi,,,,,,,,,,,,,,,,,,,,,http://www.raspberrypi.org/,,,,imported_from_fritzing,,,,,
Anudit Nagar,,Raspberry Pi 3,controller,rpi,,,,,,,,,,,,,,,,,,,,,http://www.raspberrypi.org/,,,,imported_from_fritzing,,,,,
Fabian Althaus,,Raspberry Pi A,controller,rpi,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Fabian Althaus,,Raspberry Pi B+,controller,rpi,,,,,,,,,,,,,,,,,,,,,http://www.raspberrypi.org/,,,,imported_from_fritzing,,,,,
Fabian Althaus,,Raspberry Pi B rev1,controller,rpi,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Fabian Althaus,,Raspberry Pi B rev2,controller,rpi,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Fabian Althaus,,Raspberry Pi Shield,controller,rpi,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Anudit Nagar (modifed by Peter Van Epp Jan 2018,,Raspberry Pi Zero,controller,rpi,,,,,,,,,,,,,,,,,,,,,http://www.raspberrypi.org/,,,,imported_from_fritzing,,,,,
Mike,,Real Time Clock Module - DS1307 RTC Breakout Board,sensor,rtc,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Stefan Hermann,,Red LED - 3mm,actuator,led,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Brendan Howell,,Red LED - 5mm,actuator,led,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Generic,,Reed Switch (Door State),sensor,contact,door_state,,garage_door,,,,,,GPIO,,,,,,,,,,,,https://a.co/d/1dbrfWd,,,,,,,,,
www.fritzing.org,,RELAY,actuator,actuator,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
"www.squarewolf.nl, f.althaus",,RELAY,actuator,actuator,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
,,Relay,actuator,actuator,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,RELAY-2,actuator,actuator,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Generic,,Relay Module (4-Channel),actuator,relay_module,,power_state,appliance_power,5.0,5.0,,,,,GPIO,,,,,,,,,,,,https://a.co/d/hhuDaa6,,,,,,,,
www.fritzing.org,,RELAY-SOLIDSTATE,actuator,actuator,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Adafruit Industries,,RGB LED - (4 legs),actuator,led_rgb,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Lionel Michel,,RGB LED (6 legs),actuator,led_rgb,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
stefanhermann,,"RGB LED (com. anode, rbg)",actuator,led_rgb,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
stefanhermann,,"RGB LED (com. cathode, rbg)",actuator,led_rgb,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
stefanhermann,,"RGB LED (com. cathode, rgb)",actuator,led_rgb,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Snootlab,,Rotoshield - Motor driver shield for Arduino,actuator,controller,,,,,,,,,,,,,,,,,,,,,http://shop.snootlab.com/shields-snootlab/87-rotoshield.html,,,,imported_from_fritzing,,,,,
Generic,DS3231,RTC Module (DS3231),controller,rtc_module,timekeeping,,system_time,3.3,5.0,,,,,I2C,,,,,,,,,,,,https://a.co/d/c1M53Ml,,,,,,,,
f.althaus,,SHT1x-Breakout,sensor,temp_humidity,,,,,,,,,,,,,,,,,,,,,https://www.sparkfun.com/products/13683,,,,imported_from_fritzing,,,,,
www.fritzing.org,,SHT1x Humdity Sensor,sensor,temp_humidity,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,SMARTCARD,sensor,rtc,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
fabian althaus,,SMD RGB LED (WS2812),actuator,led_rgb,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Generic,Capacitive Soil v1.2,Soil Moisture Sensor,sensor,moisture,soil_moisture,,soil,3.3,5.5,,,,ADC,,,,,,,,,,,,https://www.sparkfun.com/products/13322,,,,Capacitive type (corrosion resistant),,,,,
www.fritzing.org,,SOLAR-IXYS,power,solar,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Lionel Michel,,Solenoid,actuator,pump,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
f.althaus,,SparkFun ESP8266 Thing,controller,controller,,,,,,,,,,,,,,,,,,,,,https://www.sparkfun.com/products/13231,,,,imported_from_fritzing,,,,,
fredrmag,,SparkFun IMU Breakout - MPU-9250,sensor,imu,,,,,,,,,,,,,,,,,,,,,https://www.sparkfun.com/products/13762,,,,imported_from_fritzing,,,,,
joev.noise,,SparkFun Load Sensor Combinator,sensor,generic,,,,,,,,,,,,,,,,,,,,,https://www.sparkfun.com/products/13281,,,,imported_from_fritzing,,,,,
SparkFun and Fritzing toolkit,,SparkFun RPI-1031 Tilt-a-Whirl Breakout,controller,rpi,,,,,,,,,,,,,,,,,,,,,https://www.sparkfun.com/products/10621,,,,imported_from_fritzing,,,,,
www.fritzing.org,,SPEAKER,actuator,buzzer,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Peter Boman,,Stepper Motor - Bipolar,actuator,actuator,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Peter Boman,,Stepper Motor - Unipolar,actuator,actuator,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,ST-GYRO-PR,sensor,gyro,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,ST-GYRO-PY,sensor,gyro,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
jonathan,,STM32F103,controller,controller,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Jungho Park (modified by vanepp jan 2019),,STM32F103C8T6 blue mini board,controller,controller,,,,,,,,,,,,,,,,,,,,,https://wiki.stm32duino.com/index.php?title=Blue_Pill,,,,imported_from_fritzing,,,,,
Frode Lillerud,,STM32F40x,controller,controller,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
fabian althaus,,STM32 Nucleo boards,controller,controller,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
stefanhermann,,Super Flux LED blue,sensor,light,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
stefanhermann,,Super Flux RGB LED (com. anode),sensor,light,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
stefanhermann,,Super Flux RGB LED (com. cathode),sensor,light,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,Switching step-up voltage regulator,power,regulator,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Lionel Michel,,Teensy 2.0,controller,teensy,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
lionelmichel,,Teensy++ 2.0,controller,teensy,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Fabian Althaus,,Teensy 3.0,controller,teensy,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Fabian Althaus modified by Ouinouin,,Teensy 3.1,controller,teensy,,,,,,,,,,,,,,,,,,,,,http://www.pjrc.com/teensy,,,,imported_from_fritzing,,,,,
www.fritzing.org,,TEMPERATURE-SENSOR,sensor,sensor,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Brendan Howell,,Temperature Sensor (Thermistor),sensor,sensor,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Riccardo Marchesi,,Textile Analog Pressure Sensor,sensor,generic,,,,,,,,,,,,,,,,,,,,,http://www.plugandwear.com/default.asp?mod=product&cat_id=86&product_id=223,,,,imported_from_fritzing,,,,,
Riccardo Marchesi,,Textile Stretch Sensor,sensor,generic,,,,,,,,,,,,,,,,,,,,,http://www.plugandwear.com/default.asp?mod=product&cat_id=86&product_id=167,,,,imported_from_fritzing,,,,,
Analog Devices,,"TMP01 - Low Power, Programmable Temperature Controller",sensor,sensor,,,,,,,,,,,,,,,,,,,,,http://www.analog.com/tmp01,,,,imported_from_fritzing,,,,,
www.fritzing.org,,TMP102,sensor,temp_humidity,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,TMP36,sensor,temp_humidity,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Jonathan Cohen,,TMP36 Temperature Sensor,sensor,sensor,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
SparkFun,,Tri-Axis Gyro Breakout - L3G4200D,sensor,gyro,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/10612,,,,imported_from_fritzing,,,,,
www.fritzing.org,,Tri-Color LED SMD,actuator,led,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,Triple Axis Accelerometer,sensor,accelerometer,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
SparkFun,,Triple Axis Accelerometer Breakout - ADXL335,sensor,accelerometer,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/9269,,,,imported_from_fritzing,,,,,
SparkFun,,Triple Axis Accelerometer Breakout - ADXL345,sensor,accelerometer,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/9836,,,,imported_from_fritzing,,,,,
SparkFun,,Triple Axis Gyro Breakout ITG-3200,sensor,gyro,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/9801,,,,imported_from_fritzing,,,,,
SparkFun,,Triple Axis Magnetometer - HMC5883 Breakout,sensor,magnetometer,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
Generic,HC-SR04,Ultrasonic Sensor HC-SR04,sensor,distance,distance,,garage_space,5.0,5.0,,,,GPIO_TRIGGER_ECHO|GPIO,GPIO_TRIGGER_ECHO,,,,,,,,,,,,https://a.co/d/7q0t4N3,,,,,,,,
SparkFun,,USB LiPoly Charger,power,battery,,,,,,,,,,,,,,,,,,,,,http://www.sparkfun.com/products/10161,,,,imported_from_fritzing,,,,,
www.fritzing.org,,VENUS634,sensor,gps,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
www.fritzing.org,,Venus638FLPX-L GPS Receiver,sensor,gps,,,,,,,,,,,,,,,,,,,,,,,,,imported_from_fritzing,,,,,
